id	filename	md5	size	state
4977ee09-4e21-4b6d-a8bf-3625449bcf7f	fba34db0-932d-4295-8fd3-46d80f09c4bd.rna_seq.augmented_star_gene_counts.tsv	f614f78ffe59e6e8fd681453764d223f	4172370	released
d59d7a68-4f67-4a61-92c2-85b1e9215e87	b37896ef-1ce9-4da3-88a9-00b8186fc548.rna_seq.augmented_star_gene_counts.tsv	2824bf8189edc58639411a1761d26f61	4176865	released
c494be49-28f3-402c-a621-51bf36fd4fc7	09ad5d90-287e-41c7-9492-63292fcab6a0.rna_seq.augmented_star_gene_counts.tsv	0428816d25d31b33e46c2b88fdcba800	4205243	released
1adca161-e76f-490f-a6ae-83f3c322104e	f407c4b7-39b8-465d-93e6-d85bfb3cf4dc.rna_seq.augmented_star_gene_counts.tsv	b93c5ff13bbb180a843721fbffa94d24	4234658	released
94b9677e-3fc3-447d-a630-3c0a98b91ca3	05f46cfa-3e1f-4246-96a5-b95e994525b1.rna_seq.augmented_star_gene_counts.tsv	944d2e68580ae1ed8ce0a24debb1edbd	4192825	released
1119713e-96ca-4501-8791-627b48045cce	897e557e-aa4a-4e3d-9ca2-f5e988d6cdf2.rna_seq.augmented_star_gene_counts.tsv	a624fbf40b3cc284ebdc522431ab3fe7	4206402	released
17977809-507e-4fd0-88db-a5ff56b9de58	6b5f8861-f370-442e-bd40-0624b25d2d15.rna_seq.augmented_star_gene_counts.tsv	d6e733cfa5e6cdcfb05a4d7d31a78265	4222686	released
478a5eb4-d92a-48d7-b572-aff31c4e5638	531fc9da-d0b4-49a7-a62b-e04b2a1124e5.rna_seq.augmented_star_gene_counts.tsv	0ae835bd8b3fd2e1790cf41bb27cb76b	4227707	released
5b7f719e-08ec-4652-8b6d-5e409743d490	aab352f7-c368-49c1-8c00-e31b5cede018.rna_seq.augmented_star_gene_counts.tsv	e30c3c6c297c0d633ce72282098f096f	4226456	released
33d7634e-2183-4663-bd6b-9c029322eb09	9f8f9225-3293-41db-b64e-d3c82fc2d9cb.rna_seq.augmented_star_gene_counts.tsv	3db44ac8547c24ca002f1a6f17918133	4214825	released
3e17d001-d7ef-4713-9077-cb02e4411674	95654401-dc83-47c3-ba0e-1c95ea5f6dcd.rna_seq.augmented_star_gene_counts.tsv	8318a22bc9c64153e5b2d91c736082d4	4230344	released
635cdea3-f002-426c-9cd7-9aac335bc6cd	05a5b1da-dec7-485f-8ff7-15047897f0e4.rna_seq.augmented_star_gene_counts.tsv	b21122156a09c838699a707bc7935c05	4203104	released
2ff61003-e85f-4e0b-a308-1ec1e061a859	05e03310-8282-44af-a22e-ff14eacd5585.rna_seq.augmented_star_gene_counts.tsv	d7351250815d604a945aafdf9725a1f9	4247854	released
9f9032d0-34c9-4b01-911b-a4cabc6e667d	87bd1829-7060-4b79-8c39-560147488b8a.rna_seq.augmented_star_gene_counts.tsv	d9871d86dc382829ef7640dcfe37c682	4202366	released
fe736586-6dca-4157-bf20-3f4c66636ff8	70179fea-f135-4fd9-b1c7-7bb25deba2c5.rna_seq.augmented_star_gene_counts.tsv	7daa11bf2cbb7b5d3ce765aa645a9887	4181602	released
9cfe21b1-5e87-4950-a998-ae10556cd805	10fab6d5-10d7-4867-9d3c-6ba97f216d06.rna_seq.augmented_star_gene_counts.tsv	1be381a81990a672b77b20bc989898ca	4201810	released
da164f9f-c85a-430a-a73a-5853a5ecee3b	77822528-6a4d-4e97-b71e-509a6c98ae40.rna_seq.augmented_star_gene_counts.tsv	6c95232cfa32d8a7f41ce9d69d5cc942	4199922	released
ccb695e2-a8ac-49f2-9fdb-374fdba9388d	a7f15e93-452e-4f8f-acdd-919889249f9f.rna_seq.augmented_star_gene_counts.tsv	172ec1a292ad3874cc76b6e5dc910bf7	4227997	released
ef290bcc-b4a4-4ada-8067-acad1a99a26c	cf27d98e-3c85-4258-8206-60f45b7933cd.rna_seq.augmented_star_gene_counts.tsv	4805bdcdfa74ff648f262ece25bb5f60	4222337	released
e398262a-f6c4-483a-82f3-5526c74d09f8	60e7476e-1924-4f14-8287-d2fe6dab3b62.rna_seq.augmented_star_gene_counts.tsv	dd876b648d8b419e1629c2b989840eb9	4206207	released
1f502ecb-1497-4fa2-bf59-e0809805e2c4	fa4a276a-6d4c-415e-ae29-99882c2b13d6.rna_seq.augmented_star_gene_counts.tsv	9467143b32348207430cc5a8a2da071e	4204446	released
